#436158
3		11472.8		830.507		3.825		2.66667	
17		14470		830.622		1.135		2.66667	
20		17705.8		830.627		1.53		2.66667	
17		14755.8		831.679		1.356		2.66667	
5		13246.2		831.823		4.491		2.66667	
12		15857.7		831.928		1.401		2.66667	
5		13226.7		832.161		4.053		2.66667	
15		13434.5		832.245		1.58		2.66667	
7		10562.6		832.303		1.305		2.66667	
16		12244.6		832.35		1.186		2.66667	
15		13874.2		832.378		2.132		2.66667	
15		16526.1		832.696		2.25		2.66667	
16		17359.1		833.03		2.277		2.66667	
18		13402.4		833.24		1.479		2.66667	
18		16053.7		833.279		1.004		2.66667	
7		10414.2		833.418		1.147		2.66667	
19		11455.8		833.52		1.53		2.66667	
10		13250.8		833.747		1.86		2.66667	
11		13784.3		833.86		1.416		2.66667	
17		17885		833.915		1.37		2.66667	
8		14626.9		834.134		3.081		2.66667	
2		12301.5		834.304		2.454		2.66667	
20		20753.3		834.531		1.322		2.66667	
7		14041.4		834.612		3.158		2.66667	
11		16306.9		834.696		1.717		2.66667	
2		15028.9		835.183		2.147		2.66667	
16		13428.4		835.329		1.403		2.66667	
3		11611.7		835.42		2.486		2.66667	
5		13169.4		835.539		3.431		2.66667	
6		13526.3		835.67		3.117		2.66667	
10		14617		835.676		1.417		2.66667	
6		13619.2		835.857		3.396		2.66667	
16		16262.4		836.487		1.017		2.66667	
19		18659.4		836.564		1.047		2.66667	
8		14603.4		836.743		1.455		2.66667	
13		14762.6		836.942		1.217		2.66667	
14		13920.6		836.949		1.032		2.66667	
20		18539.1		837		1.674		2.66667	
17		17438.3		837.02		1.102		2.66667	
16		13517.8		837.261		1.149		2.66667	
17		11632.3		837.292		1.403		2.66667	
15		18426.7		837.401		1.103		2.66667	
17		14185.2		837.491		1.166		2.66667	
15		15712.6		837.673		1.287		2.66667	
19		18545.1		837.74		1.106		2.66667	
6		13675.1		837.872		4.402		2.66667	
16		17634		838.242		1.011		2.66667	
16		17388.6		838.274		1.012		2.66667	
12		10781.1		838.297		1.196		2.66667	
14		15337.8		838.549		1.301		2.66667	
4		12786		838.563		2.38		2.66667	
2		6358.85		838.742		1.105		2	
7		14133.1		839.405		3.955		2.66667	
18		18847.5		839.429		2.347		2.66667	
17		19218.8		839.809		1.061		2.66667	
15		16254		839.91		4.699		2.66667	
17		17292.5		840.043		1.583		2.66667	
4		13564.2		840.35		4.555		2.66667	
18		18963.9		840.736		1.075		2.66667	
20		19322.3		841.036		2.107		2.66667	
8		10911.5		841.125		1.446		2.66667	
10		13206.7		841.26		1.085		2.66667	
19		19004.6		841.378		1.227		2.66667	
15		18194		841.613		2.36		2.66667	
20		18449.6		841.616		1.065		2.66667	
17		13213.3		842.261		1.497		2.66667	
8		13792.8		842.672		1.42		2.66667	
9		14478.4		842.938		1.081		2.66667	
15		13613.5		843.112		4.072		2.66667	
17		17894.3		843.151		1.101		2.66667	
16		14208.9		843.238		1.442		2.66667	
15		15740.3		843.363		1.964		2.66667	
7		14185.3		843.368		4.226		2.66667	
15		15078.8		843.404		1.463		2.66667	
20		19782.5		843.451		1.258		2.66667	
16		14793		843.492		2.202		2.66667	
17		19082		843.887		1.129		2.66667	
8		14707		843.915		3.426		2.66667	
12		13594		844.146		1.003		2.66667	
14		14110		844.174		1.787		2.66667	
11		10969.8		844.33		1.329		2.66667	
20		21372.6		844.354		1.163		2.66667	
14		13715.9		844.367		1.183		2.66667	
19		20414.5		844.37		1.131		2.66667	
17		15806.3		844.478		1.032		2.66667	
5		13070.1		844.544		2.519		2.66667	
13		16775.1		844.609		1.684		2.66667	
14		14967.7		844.746		1.231		2.66667	
6		13390.2		845.014		1.556		2.66667	
12		14583.3		845.349		1.161		2.66667	
19		19759.2		845.56		1.245		2.66667	
20		19370.9		845.597		1.308		2.66667	
20		21116.8		845.624		1.409		2.66667	
2		14193.7		845.726		2.141		2.66667	
14		17744.7		845.779		2.205		2.66667	
7		14203.5		845.964		4.731		2.66667	
16		13570.5		846.529		2.017		2.66667	
17		15755		846.593		1.214		2.66667	
18		15973.9		846.594		1.782		2.66667	
20		20011.9		846.818		1.516		2.66667	
20		19834.2		846.861		1.053		2.66667	
17		15795.7		847.013		1.609		2.66667	
16		17646.2		847.195		1.46		2.66667	
20		18815.4		847.418		1.23		2.66667	
19		18481.2		847.441		2.873		2.66667	
18		14197.8		847.652		1.637		2.66667	
20		16214.9		848.165		1.309		2.66667	
16		11527.7		848.38		1.244		2.66667	
16		17677.4		848.551		1.095		2.66667	
19		19853.2		848.849		1.354		2.66667	
3		12474.5		849.231		1.793		2.66667	
6		11479.8		849.235		1.065		2.66667	
6		11795.6		849.439		1.026		2.66667	
18		17811.7		849.5		1.154		2.66667	
11		15421		849.803		3.683		2.66667	
20		13256.7		850.029		3.861		2.66667	
12		13730.2		850.04		2.806		2.66667	
16		17070.6		850.07		2.817		2.66667	
2		15095		850.095		2.343		2.66667	
14		16473.7		850.229		1.257		2.66667	
14		14475.5		850.329		1.089		2.66667	
13		15613		850.447		1.9		2.66667	
15		10689		850.589		1.44		2.66667	
20		19332		850.765		2.291		2.66667	
5		11286		850.827		1.662		2.66667	
17		17043.8		851.171		2.648		2.66667	
19		18662.9		851.278		1.381		2.66667	
13		12769.9		851.325		1.298		2.66667	
12		15073.8		851.544		1.094		2.66667	
20		15081.4		851.573		2.572		2.66667	
14		12442.4		851.645		1.551		2.66667	
8		14755.7		851.939		4.665		2.66667	
4		13767.9		852.322		2.22		2.66667	
6		11162.6		852.481		1.65		2.66667	
16		16601.3		852.491		1.048		2.66667	
13		12760.1		852.723		1.413		2.66667	
19		19344.2		852.819		1.333		2.66667	
18		16077.5		852.967		1.025		2.66667	
19		20046.2		853.166		1.069		2.66667	
14		17631.9		853.396		5.53		2.66667	
9		13793.5		853.631		1.201		2.66667	
16		11771.1		853.77		1.393		2.66667	
20		20695.6		853.787		1.476		2.66667	
19		20654.4		854.02		1.127		2.66667	
19		19701.7		854.214		1.537		2.66667	
4		11308.9		854.233		1.679		2.66667	
